id;title;main_story;main_plus_extras;completionist
59668;Apex Construct;6.5;9.5;18.0
59669;Up Left Out;0.85;;1.5
59672;Woten;0.9166666666666666;1.0;2.0
59675;Stick Shift (2015);;;
59679;Star Trek Adversaries;;;
59684;The Council of Hanwell;;;
59685;Loader (2018);;;0.5
59686;Trivia Vault: Literature Trivia;;;
59687;Bathroom Chef;;;0.08333333333333333
59691;Deployment (2018);;;
59698;Trials of the Illuminati: Amazing Wildlife Jigsaws;;;
59699;Trials of The Illuminati: Women of Beauty Jigsaws;;;
59703;The Dreamatorium of Dr. Magnus 2;;;
59706;Oakwood Academy of Spells and Sorcery;6.5;;10.0
59715;Scythe: Digital Edition;;;
59717;Coregrounds;;;
59720;The Witches' Tea Party;;;
59723;Gopnik Simulator;;;
59724;The Pillage;;;2.0
59727;Cube - The Jumper;0.25;;0.38333333333333336
59729;Gray Cat;;;1.0
59730;H.I.S.T.O.R.Y T.O.R.C.H.K.A 2;;;
59731;L.S.S;;;
59732;One Against The Galaxy;;;
59734;Soul for Two;;;
59735;Terrorist Elimination;;;
59736;The Bits That Saved The Universe;;;
59737;ZombieHunt (2018);;;
59740;Brigand: Oaxaca;;;
59743;DesertShootout;;;
59744;Fairy Lands: Rinka and the Fairy Gems;;;
59745;Galactic Harvester;;;
59746;Go! Go! Radio: 8-Bit Edition;;;
59748;HEXOPODS;;;
59754;Space Waver;;;
59755;Stickman Destruction;;;
59758;Time Killers: Spot Race;;;0.25
59759;Zombie Solitaire 2 - Chapter 1;;;14.5
59760;Zombie Solitaire 2 - Chapter 2;;;
59761;holedown;7.5;;
59762;Knockout Checkers Chamber;;;6.0
59763;Achievement Idler: Red;;;3.0
59764;Achievement Lurker: Dad Jokes;;;2.0
59765;Achievement Lurker: Easiest Cosmetic Numbers;;;2.0
59766;Chevo Lurker: Exodus;;;2.0
59767;Verne World;;;
59770;Radiant One;0.6;0.7166666666666667;0.8333333333333334
59772;Black Clover: Quartet Knights;5.0;5.0;7.5
59773;Phantom Doctrine;30.0;32.5;200.0
59781;Achievement Lurker: Respectable Accomplishment;;;2.5
59782;Achievement Lurker: We Give Up!;;;2.0
59785;Without Escape;1.5;;2.5
59792;Burak Bahar's Unseen Anchor;;;0.5666666666666667
59793;Will To Live Online;;;
59794;Flipping Death;5.5;6.5;7.5
59800;Dawn of the Breakers;30.0;;
59802;Pinball 2018;;;0.25
59814;ATOM RPG;40.0;51.5;80.0
59815;PUSS!;7.0;;
59818;Mojo: Hanako;;;1.0
59820;Rise of the Tomb Raider: 20 Year Celebration;15.0;24.5;43.5
59823;CrazyCar;;;
59824;Dungeon Girl;;;
59826;Yeli Orog;;;0.9333333333333333
59827;Heartbound;;;2.0
59832;F1 2018;29.5;68.0;
59836;Insurgency: Sandstorm;;;
59839;Jimmy and the Pulsating Mass;;27.0;50.0
59840;M*A*S*H;;;
59846;Circle Empires;;2.0;
59847;Lovecraft's Untold Stories;4.0;19.5;
59849;Arcana Heart 3 LOVEMAX SIXSTARS!!!!!!;;;
59854;Repentant;1.0;;
59855;Shining Song Starnova;8.5;13.0;45.0
59861;Atari Anniversary Edition;;;
59868;The Persistence;;11.5;
59871;Siralim 3;;;
59874;Anime Fight in the Arena of Death;;;0.25
59875;Troubleshooter;;;
59880;Age of Wonders: Planetfall;;;
59881;Pottery Crafts: Hand-Made Simulator;;;3.0
59882;From The Sky: New Horizon;;;3.0
59886;Tetra's Escape;1.0;2.0;3.0
59888;MineSweeper VR;;;
59890;Astral Towers;;;
59891;Cave Brawlers;;;
59896;Bishoujo Mangekyou -Norowareshi Densetsu no Shoujo-;5.0;;7.0
59910;Urban Trial Playground;1.5;;
59913;NALOGI 2;;;1.5
59916;Airplane Sky Voyage;;;
59919;Crafting Tycoon;;;
59920;Demon's Rise - Lords of Chaos;;;
59922;Egypt: Old Kingdom;;;
59923;Epic Car Factory;;;
59924;Forest Harvester Simulator;;;
59925;Helicopter Flight Simulator;;;
59926;Imperatum (2018);;;
59927;Imperialism: The Dark Continent;;;
59928;LOGistICAL: Caribbean;;;
59929;LOGistICAL: Russia;;;
59934;Redline Ultimate Racing;;;
59935;Space Launch Engineer;;;
59940;Bitcoin VS Brain;;;3.0
59947;Story of the Survivor: Prisoner;;;
59948;Tanglewood;5.0;;
59949;Weird Dungeon Explorer: Run Away;;;0.06666666666666667
59950;The Bard's Tale Trilogy;24.0;;
59962;The Walking Dead: The Final Season - Episode 1: Done Running;2.5;2.5;3.0
59966;FlatFatCat;;;
59967;SpaceDweller;;;
59970;Imperator: Rome;;;
59973;State of Mind;10.0;11.5;13.0
59974;Tumble VR;;;
59976;The Crypts of Anak Shaba;;;
59977;Time in Time;;;
59978;Shikhondo: Soul Eater;0.6166666666666667;;0.7333333333333333
59979;Along Together;;;3.0
59981;The Walking Dead: The Final Season - Episode 2: Suffer the Children;2.5;2.5;2.5
59982;The Walking Dead: The Final Season - Episode 3: Broken Toys;2.5;2.5;3.0
59983;The Walking Dead: The Final Season - Episode 4: Take Us Back;2.0;2.0;2.0
59984;Sword Legacy Omen;14.0;;
59988;Bold Blade;1.5;;
59993;Asphalt 9: Legends;;;
59995;Zivot Neni Krasny 1: Prober se, Pobudo!;;;
59996;Zivot Neni Krasny 2: Dwa;;;
59997;Zivot Neni Krasny 3: Doktorina, Kruta Drina;;;
59998;Zivot Neni Krasny 4: Back To The Days;;;
59999;Zivot Není Krasny 5: Cetnicke Humoresky;;;
60000;Zivot Neni Krasny 666: Flaska;;;
60001;Zivot Neni Krasny 7: Utek z Veznice Georgetown;;;
60021;Sweet Girl Adventure;;;2.5
60024;Divided Ground: Middle East Conflict 1948-1973;;;
60043;Two Point Hospital;40.0;78.0;145.0
60044;BanG Dream! Girls Band Party!;9.0;;
60049;GROW: Wild West;0.25;;
60050;Pathfinder: Kingmaker;;141.0;168.0
60051;Doodle Jump;3.0;;
60053;Ding Dong XL;;;0.8833333333333333
60056;Tarot Mystery;;;
60071;Coloring Pixels;;;
60073;Zumba Fitness: World Party;;;
60077;CandySnake;;;1.5
60078;Alter Cosmos;;;
60079;Helltown;;;
60080;David Lynch Teaches Typing;0.08333333333333333;;
60097;A Rite from the Stars;;;
60098;Your Dry Delight;1.0;;1.5
60099;TREE (2018);;;0.25
60102;INSOMNIA: The Ark;;68.5;76.0
60103;Newer Super Mario Bros. DS;8.0;10.5;
60105;The Adventures of Elena Temple;1.5;;1.5
60106;Soulcalibur VI;8.0;19.0;41.0
60107;Gladiabots;;;
60108;Don't Bite Me Bro!;;;
60110;Dude Cops;0.25;0.25;0.25
60111;_dive;0.35;;0.35
60116;Chessaria: The Tactical Adventure;6.0;;
60117;Paint It Black;;;2.5
60119;Islands of Nyne: Battle Royale;;;
60120;Not Tonight;9.0;10.0;
60125;Super Trump Collection;;;
60126;Super Trump Collection 2;;;
60140;Newton and the Apple Tree;7.5;15.0;23.5
60142;Viki Spotter: Sports;;;0.25
60145;Star Wars Jedi: Fallen Order;;;
60152;Etrian Odyssey Nexus;55.0;74.0;104.0
60155;Shin Megami Tensei: Nine;;;
60176;The Messenger (2018);10.5;14.0;14.0
60182;Instant Death;;;
60183;Swipe Fruit Smash;;;3.0
60184;Voxel Baller;;;
60185;Westward 4: All Aboard;;;
60186;The Adventures of Square;;;
60190;Lone Pirate VR;;;
60200;Super Fire Pro Wrestling;;;
60201;Super Fire Pro Wrestling 2;;;
60209;The Miskatonic;2.0;;4.0
60210;Hack the Core;;;0.25
60245;Night Trap - 25th Anniversary Edition;;;
60256;Rolling Line;;;
60257;Faraway;;;
60258;Lucah: Born of a Dream;7.0;11.0;20.0
60259;7 Billion Humans;7.0;13.5;22.0
60261;Touhou Luna Nights;5.0;6.0;6.5
60265;CyberRebeat: The Fifth Domain of Warfare;;;
60266;High School: Bisexual Experience;;;
60268;Blade Strangers;2.0;;
60271;MonsterxMan: Inheritance To Lust;;;
60278;EPONYMOUS;;0.4666666666666667;
60280;Hadaka Shitsuji;;;
60283;Nepenthe;;;
60284;City 7: Toronto Conflict;;;
60285;Dangerous World;;;
60291;Desperados III;;;
60306;Mr. Pumpkin Adventure;;;
60307;MechCorp;7.0;7.0;
60308;Lines X Free;;;0.8833333333333333
60309;FROST (2016);;;
60314;Super Loopz;;;
60325;Socketeer;;;
60326;Negative World;0.7833333333333333;;
60329;Loneliness (2010);;;
60330;Bullet Girls Phantasia;11.0;;
60333;Viki Spotter: Space Mission;;;0.3
60334;Planet Alpha;5.0;6.0;6.5
60347;Amnesia World;30.0;;
60350;HOMEBOUND;;;
60351;Overkill VR;;;
60366;Logout;;;
60367;MineFight;;;
60370;Far Cry 5: Dead Living Zombies;2.0;2.5;3.0
60371;My Zoo;;6.0;
60373;Lake of Voices;1.0;1.0;6.0
60375;Defend the Planet;;;
60376;God Vs Zombies;;;
60377;Let's be architects;;;
60379;Punch Line;11.0;12.0;13.5
60380;Fallingcers;;;
60383;The Old Kazulka;;;
60384;Green Hell;;;
60386;Fear The Wolves;;;
60387;Scum;;;
60392;Sonic Chrono Adventure;3.0;;
60393;one night, hot springs;0.5333333333333333;0.75;0.7666666666666667
60395;Pixel Traffic: Circle Rush;;;0.7666666666666667
60396;WarBirds (2018);;;
60397;BlueberryNOVA;;;
60400;Frosty Nights;;;
60401;Gates Of Nowhere;;;
60402;Irony Of Nightmare;;;0.95
60403;Shiver (2017);;;0.6666666666666666
60404;Sudoku Zenkai;;;
60408;Grisaia Phantom Trigger Vol.5;;;
60412;Bloons TD 2;0.5666666666666667;3.0;
60413;Endless Fables 2: Frozen Path;2.0;2.5;3.0
60415;Hero of the Kingdom III;;;8.5
60416;Snail Racer Extreme;;;0.25
60420;Concrete Genie;;;
60427;NBA 2K19: The Prelude;;;2.5
60428;R-COIL;;;
60429;Super Mario Star Road;;;10.5
60435;Lamplight City;10.0;11.0;16.5
60436;A Hat in Time - Seal the Deal;2.0;3.5;9.0
60443;Creepy Road;;;4.0
60444;Cunning Fox;;;
60446;FastGo Running;;;
60447;Fractured Lands;;;
60448;Hypergun;;;27.5
60449;Labyrinths of Atlantis;;;
60451;Let's Zig Zag;;;
60452;Accurate Segmentation;;;0.08333333333333333
60454;Pro Evolution Soccer 2019;;;
60455;Ranger in Spider's Den;;;0.2833333333333333
60457;Thief of Thieves: Season One;4.5;;
60487;Prosperity;;;
60497;Torn (2018);4.5;5.5;7.5
60498;222 Hearts;1.5;;1.5
60499;Doodle Date;0.3;;
60500;Ninja Smasher!;;;
60503;Idle Adventure;;;
60510;ArmaGallant: Decks of Destiny;;;
60515;Sanrio characters Picross;;;23.0
60520;Macross Ace Frontier;;;
60521;Macross Ultimate Frontier;;;
60522;Macross Triangle Frontier;;;
60526;Yukie: A Japanese Winter Fairy Tale;;;
60527;Cadria: Item Shop;;;
60529;Super Robot Wars OG: The Moon Dwellers;;;
60533;Fariwalk: The Prelude;;;
60534;Fenimore Fillmore: The Westerner;5.0;;
60535;Isoland 2: Ashes of Time;;;
60536;Outbreak: The New Nightmare;;;
60537;Snail Trek - Chapter 1: Intershellar;;;1.0
60538;Snail Trek - Chapter 2: A Snail Of Two Worlds;;;0.48333333333333334
60539;Snail Trek - Chapter 3: Lettuce Be;0.31666666666666665;;0.9
60540;Snail Trek - Chapter 4: The Final Fondue;;;2.0
60541;Tomato Jones - Episode 3;;;
60542;ZiL Truck RallyCross;;;
60546;Blood & Lace: A Gothic Novel;8.0;;
60561;Magic Scroll Tactics;;;11.5
60562;The Caligula Effect: Overdose;26.0;34.0;44.5
60564;Super Destronaut DX;;;0.5333333333333333
60565;One Piece: World Seeker;10.0;17.5;30.5
60570;Medieval Shopkeeper Simulator;;;
60571;Tasty Planet;;;
60572;Destiny 2: Forsaken;8.0;20.5;61.5
60585;Empyre: Lords of the Sea Gates;;;
60586;Fossil Hunters;10.0;15.0;16.0
60588;Hex Two;;;10.0
60590;Juicy Realm;2.0;;
60591;MachiaVillain;;;
60592;Meeple Station;;;
60593;Micro Mages;;;
60594;Love's Sweet Garnish;6.0;;8.5
60595;Catch & Release;;;
60596;Exorder;6.0;;
60597;Illusoria;;;
60598;Instinct (2018);;;
60600;Elea - Episode 1;;;
60601;Jagged Alliance: Rage!;;;
60606;Skyscrapers Puzzle: Airi's tale;;;13.5
60612;Return.;0.25;0.5;0.5
60620;Panzer Hearts;;;
60621;Frequent Flier: A Long Distance Love Story;;;1.5
60625;Super Casino 2;;;
60629;Snow Moto Racing Freedom;;;7.0
60630;Inca Marbles;;;2.0
60631;Nippon Marathon;;;
60633;Bigfoot (2018);;;
60636;Shalnor Legends: Sacred Lands;4.0;;
60637;Secret Agenda;;;30.0
60640;Unknown Fate;;;
60641;The Elder Scrolls Online: Summerset;;;
60645;NBA 2K19;;;
60647;ETHEREAL;;;
60650;Sidewords;;;
60651;Broken Minds;;;
60652;HexaMon;;;
60653;Hollow Steps;;;1.5
60654;Mr Rabbit's Jigsaw Puzzle;;;
60655;Galaxy Race;;;
60658;Kraken (2017);;;
60664;SNK Heroines: Tag Team Frenzy;1.0;;5.5
60665;The Spiral Scouts;;8.0;9.0
60666;Stormworks: Build and Rescue;;;
60671;London Racer: Police Madness;;;
60684;Petoons Party;;;
60691;Cuphead: The Delicious Last Course;1.0;2.5;4.0
60694;Feudal Alloy;7.5;;
60697;Story: Heaven & Hell;;;
60698;Greetings (2017);0.03333333333333333;;
60703;Fallen Legion: Rise to Glory;;;
60719;Megaquarium;;24.5;27.0
60733;Dimahoo;0.5333333333333333;;
60738;Bai Qu;10.0;;
60742;Left Alive;13.0;;
60743;Super GTR Racing;;;6.5
60754;Judgment (2019);;45.5;70.0
60755;Island (2018);;;60.0
60757;CometStriker;;;
60759;Sky Noon;;;
60762;The American Dream;;3.5;
60763;Doodle WHAT?!;;;
60776;Rocket of Whispers: Prologue;0.25;;0.25
60777;Neo ATLAS 1469;55.0;;75.0
60779;Voxelaxy;;;
60780;A Kiss For The Petals - The New Generation!;;;
60782;Xenoblade Chronicles 2: Torna ~ The Golden Country;17.0;24.5;38.5
60785;Frozen Synapse 2;;;
60788;Dead (2018);;;
60789;Stormbound;;;
60792;Fantastica;;;
60804;KO Mech;;5.0;
60810;Song of Memories;10.0;51.0;
60811;Supipara - Chapter 2 Spring Has Come!;;;
60812;Call of Duty: Black Ops 4;;;
60815;Slay.one;;;
60830;Konami GB Collection Vol. 1;;;
60831;F1 Race;;;
60834;Razed;10.0;;
60835;IQ Test;;;0.26666666666666666
60851;They Are Hundreds;;;
60859;Break Time!;;;
60861;Cold Vengeance;;;
60863;Enlightenment;;;
60864;Kite (2018);;;
60866;Skein;;;
60867;SturmFront - The Mutant War: Übel Edition;;;
60872;Zombie Desperation;;;1.0
60876;Moonfall Ultimate;;;
60878;Fernz Gate;;;
60880;Neos VR;;;
60881;Objects in Space;;;
60882;Ashes Cricket;37.0;;
60884;Dogfight 1942 - Russia under Siege;0.6666666666666666;1.0;
60885;Dogfight 1942 - Fire over Africa;0.6;0.6666666666666666;
60886;Super Street: The Game;6.0;;
60891;12 Labours of Hercules VII: Fleecing the Fleece;9.0;9.0;9.0
60899;The Bard's Tale IV: Barrows Deep;;50.0;70.0
60901;Trash Story;0.25;;0.25
60912;THUG Pro;;;
60915;Realms of Magic;;;
60919;Final Fantasy XIV: Prelude in Violet DLC;;;
60920;Windlands 2;6.0;;
60929;Azur Lane;;;
60930;Verlet Swing;19.5;;
60931;Halo Wars 2 - Operation: Spearbreaker;1.5;;
60942;Kamen Rider: Super Climax Heroes;;;
60946;Hyakujuu Sentai GaoRanger;;;
60950;Boom Box Blue!;;;1.5
60951;Clicker bAdventure;;;
60952;Fairyland: Chronicle;;;
60953;Frank the Miner;;;
60954;Nostradamus - The Four Horsemen of the Apocalypse;;;
60955;Around the Words;;;
60956;Teenage Mutant Ninja Turtles: Portal Power;;;
60958;Never Not Shooting;;;
60961;Bikour!;;;
60962;Bike of the Wild;;;
60963;Karradash - The Lost Dungeons;;;
60970;Cyber Fight;;;
60971;Fear Half Factor;;;
60972;Go-Kart Racing (2018);;;0.8
60973;REPULSE: Galactic Rivals;;;
60974;Knight Bewitched;;;
60977;Drop The Bomb;;;
60978;Quanect;;;
60979;Myrne: The Quest;;;
60980;Mutant Fighting Cup 2;;;
60981;Nicky - The Home Alone Golf Ball;;;
60982;Pukan Bye Bye;;;
60983;STATUS: INSANE;;;
60985;Battle High 2 A+;;;
60986;The Amazing Bernard;;;
60988;Cube Zone;;;
60989;Gear Path;;;
60991;Starblast;;;
60992;Cleansuit;;;
60995;Strike Team Hydra;;;
60996;Lobster Empire;;;
60997;Bernackels' Shoggoth;;;
60998;The Adventurous Four;;;
61003;Dead Ground;;;
61004;30 Seconds To Jail;;;
61005;DEEP SPACE | Space-Platformer;;;
61007;Doughlings: Arcade;;;
61009;Robo Encryption;;;0.016666666666666666
61012;Adeptus Titanicus: Dominus;;;
61013;Hard Place;;;
61014;DEATHPIT 3000;;;
61015;TRAFICO;;;
61016;Dark SASI;;;1.5
61017;Chop Chop Ninja;;;
61018;PION;;;
61019;Zombie Quarantine;;;
61020;Gravity Light;;;
61021;Space Elite Force;;;
61023;Taco Gun;;;
61024;Jack the Barbarian;;;
61025;Thunderbolt 2;;;
61027;The Mystery of Devils House;;;
61029;Wheelz2;;;
61035;Electromaze Defense;;;
61037;State of Decay 2 - Daybreak DLC;;;
61038;September 1999;0.08333333333333333;0.08333333333333333;0.08333333333333333
61042;Magical Fable: The Princess of Light;;;6.0
61047;Ironclads 2: Boshin War;;;
61048;Ironclads 2: Caroline Islands War 1885;;;
61049;Dungeon Cards (2018);;;
61051;Plandzz;;;
61052;Plandzz 2;;;
61053;Soldiers of the Universe;;;
61054;Famousity;;;
61056;STE : Save The Earth;;;
61057;Detrita Battlegrounds;;;
61058;Kill Him! Online Wars;;;
61060;A Duel Hand Disaster: Trackher;;;
61061;Bravium;;;
61063;Geometry Rush;;;
61064;15 seconds;;;
61065;iterform;;;
61066;Blood Harvest 3;;;
61067;Let's Go Nuts!;;;
61068;TD Ultimate;;;
61069;Another Brick in Space;;;
61070;The Bad Gravedigger;;;0.08333333333333333
61073;Blackjack In Space;;;0.4666666666666667
61074;Dawn of the Celestialpod;;;
61076;2DGameManias Taken;;;
61077;Commanager tycoon;;;
61078;Heroes Arena;;;
61081;HellCat;;;8.0
61082;Mushroom Quest;;;1.0
61091;The Entity;;;
61093;A New World: Kingdoms;;;
61094;Dungeon Gambit Boy;;;
61097;Fairyland: Power Dice;;;
61098;MIND BLOX;;;
61099;LAST WAR 2044;;;
61100;The Piano;;;
61104;I Was Rebuilt;;;
61107;Red Comrades 3: Return of Alaska. Reloaded;;;
61108;JQ: Dogs & Cats;;;0.38333333333333336
61109;JQ: chemistry;;;
61116;Fractured State;;;
61117;Marvellous Inc.;;;1.0
61121;Balls and Magnets;;;1.5
61133;Graveyard Birds;;;
61138;Seven Mysteries: The Last Page;3.0;;
61140;Sleeping Dawn;;;
61141;Ancient Rush 2;;;
61147;The Revenge of Johnny Bonasera: Episode 2;;;2.5
61149;They have HORNS;;;
61155;Mind Twins;;;
61157;Dark Grim Mariupolis;;;2.5
61159;Mahjong Solitaire;;;0.5666666666666667
61165;Venal Soul - Chapter One;;;
61171;Antaria Online;;;
61172;Cheitha;;;
61173;Void Monsters: Spring City Tales;;;
61174;Armed to the Gears;;;
61176;Garrison: Archangel;;;
61177;Round Ways;;;
61178;Dead By Murder;;;
61191;High Cats;;;
61192;Realm of the Ghost King;;;
61195;Life and Debt: A Real Life Simulator;;2.5;
61201;Doors Push or Pull;;;
61204;MUTATION PHASE;0.8333333333333334;1.0;1.0
61205;Wrecking Towers;;;
61206;Jelly Wants More;2.0;;
61207;Glaive: Brick Breaker;;;
61209;Light Fantastik;;;
61211;Disturbed: Beyond Aramor;;;
61212;Infecto;;;
61213;Perfect Heist;;;
61217;Sea Battle: Through the Ages;;;3.5
61220;Last Alive (2018);;;
61224;Sniper Squad Mission;;;
61225;Jurassic City Walk;;;
61228;Hentai Sokoban;;;0.25
61230;Q-YO Blaster;0.7666666666666667;;
61231;Strangers of the Power 2;;;
61232;the Line;;;
61243;Wild Glory;;;
61245;Flurius;;;
61257;My Brother Rabbit;3.5;;3.5
61259;Devoid of Shadows;;;
61260;Cube Escape: Paradox;2.0;5.5;6.5
61265;Barrage Musical ～A Fantasy of Tempest～;0.48333333333333334;;
61272;NHL 19;;;
61273;Change: A Homeless Survival Experience;;;
61293;Swan Song;8.5;;
61297;Zup! Zero 2;;;0.8
61306;Solitaire Knights;;;
61309;Mohawk & Headphone Jack;;;
61319;QIX++;;;
61321;Earth Defense Force: Iron Rain;9.0;;
61322;#CuteSnake;;;0.2833333333333333
61324;Arena Hero;;;
61326;Nirvana Pilot Yume;;;
61331;Pillars of Eternity II: Deadfire - Beast of Winter;;6.5;7.5
61333;Dying Light: Bad Blood;;;
61335;NBA Live 19;;;
61338;Mana Spark;;;
61352;Mark of the Ninja: Remastered;7.5;8.0;16.5
61354;Metal Max Xeno;;30.5;
61357;Pillars of Eternity II: Deadfire - Seeker, Slayer, Survivor;3.5;4.5;8.0
61366;Life Is Strange 2 - Episode 1: Roads;3.0;4.0;4.0
61370;RetroMaze;;;0.4
61372;Between the Stars;;;
61373;Valthirian Arc: Hero School Story;40.0;;
61375;Wandersong;9.0;11.0;11.5
61377;Seeds of Resilience;;;
61378;Video Game High School: The Game;0.3333333333333333;;1.0
61379;Marble It Up!;2.0;4.0;
61381;Thronebreaker: The Witcher Tales;25.0;34.5;40.5
61382;King of Phoenix;;;
61385;Over the Rainbow (2010);;;1.0
61386;ValeGuard;;;
61387;Shin Megami Tensei: Liberation Dx2;;;
61388;Lucy Got Problems;3.0;;9.5
61389;Magic: The Gathering Arena;30.0;;
61392;Warriors Orochi 4;12.0;32.0;
61393;Dakar 18;13.0;;
61395;Deliver Us The Moon: Fortuna;3.0;5.0;
61396;The Hunt for the Lost Treasure;3.0;;
61399;Deep Space Waifu: FANTASY;1.5;2.5;3.0
61408;Taiko no Tatsujin: Drum 'n' Fun!;2.5;4.5;
61410;Nier - The World of Recycled Vessel;3.0;;
61411;Star Boss;;;
61412;Lethal League Blaze;2.0;;
61415;KILL THE EMOJI;;;
61417;Hard Work (2018, ZarioSide);;;
61421;Fly Simulator;;;
61424;Dragalia Lost;13.5;20.0;
61425;Mutant Mudds Collection;;;
61426;Jake Hunter Detective Story: Ghost of the Dusk;12.0;;21.0
61431;303 Squadron: Battle of Britain;;;
61438;Vicious Attack Llama Apocalypse;;;
61439;The Hunt for the Lost Ship;1.5;;
61444;Verdant Skies;;31.0;
61445;Little Bug;;;
61454;The Mystery of Blackthorn Castle;2.0;;
61455;Fist of the North Star: Lost Paradise;20.5;28.5;61.0
61466;Helix Jump;;;
61472;Gay World;;;0.016666666666666666
61474;Naruto to Boruto: Shinobi Striker;;;17.5
61476;SpellKeeper;;;2.5
61477;Melting World Online;;;
61478;Master of the Harem Guild;;;
61482;Tanks of Freedom;;;
61483;The Enchanted Worlds;1.5;;2.0
61485;MagiCats Builder;;;
61486;Rock-n-Rogue A Boo Bunny Plague Adventure;;;
61487;Valkyrius Prime;;;
61488;Breathedge;3.0;4.0;
61505;18+;;;0.25
61506;21+;;;0.25
61510;Tempest Citadel;;;
61511;Cross Racing Championship Extreme;;;
61512;Ring of Elysium;;;
61516;The Orphaned Soul;;;
61517;Wormster Dash;;;
61518;Finding Light;;;
61521;Clever Kids: Farmyard Fun;;;3.5
61525;Beat Hazard 2;;;
61526;Negligee: Love Stories;;;6.5
61528;Your Royal Gayness;;;
61529;Red Embrace;;;
61530;Yo-kai Watch Blasters;17.5;28.5;
61547;Garfield: Lasagna World Tour;4.5;;
61549;My Hero One's Justice;5.0;8.0;12.5
61551;Ollie & Bollie's Outdoor Estate;0.6666666666666666;;1.0
61554;The Missing: J.J. Macfield and the Island of Memories;5.5;6.5;10.0
61562;Alicia Quatermain 2: The Stone of Fate;7.0;9.0;
61563;Kingdom Hearts: The Story So Far;;;
61564;Bellator: MMA Onslaught;;;
61567;WWE 2K19;17.5;25.5;38.0
61569;Astro Bot Rescue Mission;7.5;9.0;12.5
61572;Sit on bottle;;;0.8666666666666667
61574;Genius Calculator;;;0.4166666666666667
61575;What do you hear?? Yanny vs Laurel;;;2.5
61582;Mutants Must Die!;;;0.9
61588;Dungeon Hunter (1991);;;
61589;Parkasaurus;;;
61596;Legend of Merchant;;;
61597;Crimson Gray: Dusk and Dawn;;;
61600;Russian World Cup Battlegrounds;;;0.4
61601;Another Sight;;;
61602;Zombie Pop;;;0.6666666666666666
61603;COLINA: Legacy;;;4.5
61613;2V Hoverbike;;;1.0
61614;Tesla Roadster Going to Mars;;;2.0
61622;Medical Verdict;;;
61623;Mirror's Edge - Pure Time Trials;;;
61624;Puzzle Quest: Challenge of the Warlords - Revenge of the Plague Lord;;;10.0
61643;Outrunner 2;;;0.25
61644;WAR_WAR_WAR: Smiles vs Ghosts;;;
61646;Disco Zombie Rampage 2;;;4.0
61647;Battlerite Royale;;;
61650;Anno 1800;10.5;22.0;40.0
61653;Wargroove;18.5;38.5;81.5
61655;Koropokkur in Love: A Little Fairy’s Tale;2.5;;5.0
61656;Lost Lands: Ice Spell;5.5;;
61660;Disgaea 1 Complete;49.0;57.5;85.5
61661;Bigfoot Quest;2.0;;
61664;Build Bridges;;;2.0
61665;CINERIS SOMNIA;;;
61671;TT Isle of Man;;;
61672;The Parallax Effect;;;
61674;Aria's Story;5.0;;5.5
61675;Marvel's Spider-Man: Silver Lining;2.0;3.0;4.5
61676;Marvel's Spider-Man: Turf Wars;2.0;3.0;4.0
61685;Pixel Girl;;;
61686;Dr. Pills;;;
61687;BOTOLO;;;
61694;Super Robot Taisen GC;;38.5;
61700;Containment;1.0;1.5;3.0
61708;Capcom Beat 'Em Up Bundle;6.5;;28.5
61721;Mobile Legends: Bang Bang;;;
61725;Halfquake Trilogy;;;
61726;The Lord of the Rings: Living Card Game;;;
61736;Eroge! ~Sex and Games Make Sexy Games~;8.0;28.0;29.0
61740;Ouroboros;;;
61746;Akane;3.5;;7.5
61748;AUTOCROSS MADNESS;;;0.5
61776;SpaceRoads;;;
61779;Lines X;;;1.5
61784;Zombie Tsunami;;;
61787;Fighting EX Layer;0.25;;
61790;Battle Zombie Shooter: Survival of the Dead;;;
61791;Acaratus;;;
61794;Bing Bong XL;0.25;;
61803;Tower Defense Sudden Attack;;;
61804;Blasted Road Terror;;;
61805;Groupees: The Visual Novel;;0.36666666666666664;
61807;Nobunaga's Ambition: Taishi;;;
61809;KOEWOTAYORINI / 声之寄托;;;
61810;Seers Isle;1.5;;13.0
61811;Free Fire;;;
61812;Pe-2: Dive Bomber;;;
61815;Ecchi Puzzle;;;1.0
61822;Hard Work (2018, Matchasoft);3.5;7.5;11.0
61823;Show It 2 Me;;;
61824;MapleStory 2;;;
61826;Lucid Trips;;;
61835;Exapunks: TEC Redshift Player;;;
61836;Demolition Engineer;;;
61839;Last Tide;;;
61842;Rayman 2 Forever;;;
61848;Fernbus Simulator;;;
61852;Tower Hunter: Erza's Trial;;;
61857;MX vs ATV All Out;;;
61858;Dark Deception;;;
61863;Outpost Zero;;;
61864;Championship Pro-Am;;;
61867;TREE (2018);0.2833333333333333;;0.4166666666666667
61868;LEGO DC Super-Villains;11.0;21.5;38.5
61870;ALEA (2015);;;
61871;Ben The Exorcist;;;
61876;Crappy Day;;;
61879;Electronauts;;;
61880;A Winter's Daydream;;;5.5
61882;Return of the Obra Dinn;8.0;9.0;10.0
61885;Jellyfish Season;;;
61886;Escape from the Princess;;;2.5
61888;The Jackbox Party Pack 5;3.0;;10.0
61889;Archaica: The Path of Light;;;10.0
61903;Sinner: Sacrifice for Redemption;4.0;7.5;
61912;Hentai Hexa Mosaic;;;0.9
